PLAYER_ID,SEASON_ID,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,OREB_PCT,DREB_PCT,TS_PCT,MIN,FGA_PM,FG_PCT,FG3A_PM,FG3_PCT,FTM_PM,BLK_PM,PF_PM
1631104,2022-23,20.0,76.0,185.0,0.016,0.101,0.393,669.0,0.3213751868460389,0.321,0.07772795216741404,0.385,0.03886397608370702,0.007473841554559043,0.10014947683109118
1626246,2022-23,34.0,88.0,290.0,0.121,0.226,0.71,171.0,0.3508771929824561,0.683,0.005847953216374269,0.0,0.11695906432748537,0.011695906432748537,0.05847953216374269
1626171,2022-23,28.0,83.0,250.0,0.08,0.263,0.575,1818.0,0.4416941694169417,0.496,0.14136413641364137,0.37,0.052805280528052806,0.0088008800880088,0.06325632563256325
203992,2022-23,30.0,77.0,225.0,0.015,0.093,0.586,1509.0,0.4049039098740888,0.447,0.23856858846918488,0.406,0.04241219350563287,0.011928429423459244,0.05699138502319417
202711,2022-23,34.0,79.0,226.0,0.018,0.099,0.627,1893.0,0.4659270998415214,0.488,0.18647649234020075,0.411,0.1415742208135235,0.004226096143687269,0.05969360802958267
1629626,2022-23,23.0,86.0,220.0,0.046,0.22,0.603,1505.0,0.3176079734219269,0.546,0.07508305647840531,0.265,0.05448504983388704,0.05647840531561462,0.061129568106312294
1630538,2022-23,22.0,74.0,169.0,0.019,0.111,0.535,2171.0,0.5260248733302626,0.39966666666666667,0.29018885306310455,0.3666666666666667,0.07922616305849839,0.013818516812528788,0.08843850760018425
203078,2022-23,30.0,76.0,207.0,0.026,0.091,0.593,1673.0,0.5248057381948595,0.506,0.13090257023311416,0.365,0.11476389719067544,0.01972504482964734,0.0639569635385535
1630527,2022-23,21.0,78.0,188.0,0.024,0.098,0.515,248.0,0.49193548387096775,0.418,0.11693548387096774,0.414,0.11693548387096774,0.0,0.0846774193548387
1629634,2022-23,26.0,80.0,215.0,0.079,0.177,0.681,1090.0,0.3201834862385321,0.656,0.005504587155963303,0.167,0.0908256880733945,0.03394495412844037,0.12018348623853212
1627742,2022-23,25.0,80.0,190.0,0.015,0.145,0.582,1538.0,0.5429128738621587,0.484,0.10663198959687907,0.39,0.15604681404421328,0.01235370611183355,0.0754226267880364
201572,2022-23,35.0,85.0,282.0,0.064,0.135,0.63,2372.0,0.37900505902192244,0.531,0.15345699831365936,0.374,0.06281618887015177,0.08136593591905565,0.08558178752107926
1628971,2022-23,26.0,76.0,202.0,0.029,0.116,0.571,2279.0,0.32514260640631854,0.483,0.11145239139973673,0.358,0.05089951733216323,0.022378236068451074,0.08336989907854322
1628981,2022-23,24.0,82.0,240.0,0.123,0.19,0.571,810.0,0.2765432098765432,0.5406666666666666,0.009876543209876543,0.0,0.08641975308641975,0.08395061728395062,0.18271604938271604
1631121,2022-23,20.0,78.0,175.0,0.025,0.088,0.519,787.0,0.25667090216010163,0.396,0.10165184243964422,0.325,0.07623888182973317,0.007623888182973317,0.060991105463786534
1627854,2022-23,29.0,74.0,205.0,0.015,0.04,0.497,268.0,0.30970149253731344,0.361,0.17164179104477612,0.304,0.055970149253731345,0.007462686567164179,0.08208955223880597
1627741,2022-23,30.0,76.0,220.0,0.027,0.132,0.614,2482.0,0.41821112006446415,0.458,0.27276390008058016,0.425,0.0427074939564867,0.010475423045930701,0.06285253827558421
203468,2022-23,31.0,75.0,190.0,0.021,0.104,0.541,2649.0,0.507361268403171,0.437,0.20498301245753114,0.389,0.06908267270668177,0.014345035862589657,0.057757644394110984
1630595,2022-23,21.0,79.0,220.0,0.027,0.148,0.492,400.0,0.56,0.415,0.1525,0.279,0.09,0.0175,0.085
1631216,2022-23,20.0,80.0,205.0,0.041,0.083,0.508,812.0,0.22413793103448276,0.363,0.16748768472906403,0.338,0.01847290640394089,0.008620689655172414,0.07758620689655173
1628997,2022-23,27.0,77.0,205.0,0.044,0.13,0.571,2078.0,0.26371511068334935,0.464,0.11357074109720885,0.356,0.04379210779595765,0.014918190567853706,0.0697786333012512
1629629,2022-23,23.0,79.0,217.0,0.017,0.07,0.561,1980.0,0.3151515151515151,0.446,0.14545454545454545,0.3116666666666667,0.06464646464646465,0.014141414141414142,0.07272727272727272
1630560,2022-23,21.0,75.0,210.0,0.009,0.089,0.567,948.0,0.4810126582278481,0.441,0.14029535864978904,0.383,0.15928270042194093,0.007383966244725738,0.0580168776371308
1629661,2022-23,27.0,80.0,210.0,0.029,0.12,0.617,2399.0,0.39516465193830763,0.4706666666666666,0.212588578574406,0.41033333333333327,0.08420175072947061,0.011671529804085035,0.06919549812421842
1626166,2022-23,28.0,73.0,183.0,0.012,0.1,0.512,968.0,0.46797520661157027,0.415,0.19111570247933884,0.368,0.0506198347107438,0.008264462809917356,0.09090909090909091
1627747,2022-23,28.0,78.0,205.0,0.024,0.105,0.546,2237.0,0.3316942333482342,0.431,0.14483683504693787,0.392,0.058113544926240504,0.010728654447921324,0.07599463567277603
1626224,2022-23,28.0,79.0,230.0,0.017,0.1,0.579,1548.0,0.3423772609819121,0.451,0.20155038759689922,0.372,0.04844961240310078,0.0071059431524547806,0.07881136950904392
1629646,2022-23,22.0,81.0,230.0,0.14,0.232,0.658,508.0,0.265748031496063,0.644,0.015748031496062992,0.375,0.04330708661417323,0.06496062992125984,0.14566929133858267
1629002,2022-23,26.0,81.0,225.0,0.068,0.206,0.639,689.0,0.3178519593613933,0.589,0.055152394775036286,0.237,0.0783744557329463,0.030478955007256895,0.11756168359941944
1628449,2022-23,30.0,81.0,200.0,0.094,0.19,0.59,1523.0,0.3473407747866054,0.493,0.12409717662508207,0.328,0.0840446487196323,0.04202232435981615,0.09389363099146422
1630537,2022-23,26.0,77.0,190.0,0.02,0.106,0.496,897.0,0.3712374581939799,0.369,0.1939799331103679,0.316,0.06800445930880714,0.010033444816053512,0.07246376811594203
1631128,2022-23,22.0,78.0,220.0,0.042,0.112,0.568,1181.0,0.2447078746824725,0.495,0.08128704487722269,0.354,0.03386960203217612,0.014394580863674851,0.0855207451312447
1631132,2022-23,23.0,84.0,230.0,0.094,0.11,0.517,802.0,0.18703241895261846,0.48,0.014962593516209476,0.083,0.046134663341645885,0.07107231920199501,0.1596009975062344
1626174,2022-23,27.0,81.0,214.0,0.053,0.238,0.624,1738.0,0.4424626006904488,0.515,0.16052934407364788,0.376,0.12485615650172613,0.04142692750287687,0.09723820483314154
1629643,2022-23,24.0,80.0,229.0,0.049,0.132,0.488,518.0,0.23552123552123552,0.352,0.16602316602316602,0.302,0.03088803088803089,0.021235521235521235,0.07722007722007722
203991,2022-23,29.0,82.0,256.0,0.142,0.268,0.656,1730.0,0.30982658959537573,0.653,0.0005780346820809249,0.0,0.04566473988439306,0.04566473988439306,0.08034682080924856
1629632,2022-23,23.0,77.0,195.0,0.009,0.11,0.572,1730.0,0.34335260115606936,0.443,0.19884393063583816,0.372,0.03526011560693642,0.003468208092485549,0.07052023121387284
203469,2022-23,30.0,83.0,240.0,0.117,0.2,0.659,217.0,0.271889400921659,0.627,0.009216589861751152,0.0,0.11059907834101383,0.018433179723502304,0.15207373271889402
1630175,2022-23,23.0,75.0,185.0,0.03,0.152,0.57,1552.0,0.39304123711340205,0.454,0.1327319587628866,0.364,0.0979381443298969,0.01997422680412371,0.1018041237113402
1629012,2022-23,24.0,74.0,190.0,0.032,0.056,0.616,1145.0,0.40873362445414846,0.506,0.10655021834061135,0.393,0.1423580786026201,0.005240174672489083,0.09781659388646288
1630557,2022-23,24.0,78.0,224.0,0.016,0.082,0.657,2093.0,0.2795031055900621,0.497,0.18346870520783565,0.424,0.0358337314859054,0.004300047778308648,0.04634495938843765
202709,2022-23,31.0,75.0,200.0,0.016,0.07,0.558,1227.0,0.2860635696821516,0.427,0.1466992665036675,0.389,0.04645476772616137,0.007334963325183374,0.07171964140179299
1626156,2022-23,27.0,76.0,193.0,0.016,0.075,0.605,4608.0,0.4114583333333333,0.47266666666666673,0.2126736111111111,0.4003333333333334,0.07769097222222222,0.012586805555555556,0.06076388888888889
1630227,2022-23,21.0,76.0,226.0,0.018,0.091,0.447,914.0,0.2592997811816193,0.342,0.15317286652078774,0.286,0.0262582056892779,0.007658643326039387,0.06455142231947483
1630625,2022-23,23.0,79.0,204.0,0.036,0.13,0.505,279.0,0.4659498207885305,0.423,0.1827956989247312,0.294,0.06093189964157706,0.04659498207885305,0.12186379928315412
1631207,2022-23,20.0,79.0,195.0,0.056,0.117,0.523,214.0,0.3364485981308411,0.444,0.1261682242990654,0.259,0.06542056074766354,0.02336448598130841,0.11214953271028037
1627745,2022-23,28.0,83.0,245.0,0.078,0.152,0.719,954.0,0.18029350104821804,0.6316666666666667,0.03563941299790356,0.434,0.04612159329140461,0.0440251572327044,0.11530398322851153
203081,2022-23,32.0,74.0,195.0,0.022,0.112,0.645,2107.0,0.5704793545325106,0.463,0.3122923588039867,0.371,0.24205030849549122,0.00854295206454675,0.05173232083531087
1627814,2022-23,30.0,77.0,210.0,0.024,0.124,0.607,1506.0,0.300132802124834,0.442,0.1640106241699867,0.445,0.06241699867197875,0.004648074369189907,0.07835325365205843
1629655,2022-23,24.0,82.0,234.0,0.103,0.159,0.739,1604.0,0.24625935162094764,0.732,0.0,0.0,0.07917705735660847,0.06172069825436409,0.11658354114713217
201980,2022-23,36.0,78.0,215.0,0.023,0.08,0.617,278.0,0.35251798561151076,0.4073333333333333,0.26618705035971224,0.4183333333333333,0.007194244604316547,0.02158273381294964,0.11510791366906475
1627863,2022-23,30.0,78.0,220.0,0.012,0.107,0.6,807.0,0.24411400247831475,0.472,0.13630731102850063,0.336,0.055762081784386616,0.011152416356877323,0.08550185873605948
203967,2022-23,29.0,82.0,225.0,0.064,0.195,0.583,1612.0,0.3436724565756824,0.4666666666666666,0.14267990074441686,0.391,0.07816377171215881,0.008684863523573201,0.1228287841191067
1629647,2022-23,23.0,81.0,216.0,0.053,0.157,0.524,1232.0,0.29707792207792205,0.461,0.08603896103896104,0.3423333333333334,0.06168831168831169,0.05519480519480519,0.07142857142857142
1629636,2022-23,23.0,73.0,192.0,0.012,0.067,0.587,2447.0,0.4613812832039232,0.462,0.16836943195749898,0.41,0.11319983653453208,0.0036779730281977932,0.06048222313036371
1630561,2022-23,23.0,76.0,204.0,0.049,0.078,0.497,228.0,0.34210526315789475,0.462,0.05263157894736842,0.083,0.05263157894736842,0.0043859649122807015,0.13596491228070176
1631223,2022-23,22.0,76.0,255.0,0.037,0.107,0.519,1259.0,0.33359809372517873,0.429,0.16838760921366164,0.307,0.03256552819698173,0.015091342335186657,0.08498808578236695
1630558,2022-23,24.0,72.0,202.0,0.012,0.062,0.545,1447.0,0.27574291637871456,0.454,0.13614374568071874,0.32,0.017277125086385625,0.010366275051831375,0.07740152038700761
202722,2022-23,30.0,82.0,225.0,0.02,0.086,0.618,492.0,0.3252032520325203,0.431,0.2865853658536585,0.39,0.026422764227642278,0.016260162601626018,0.10772357723577236
1628432,2022-23,28.0,77.0,206.0,0.031,0.146,0.471,686.0,0.24489795918367346,0.4653333333333333,0.13411078717201166,0.41133333333333333,0.04664723032069971,0.011661807580174927,0.11370262390670553
1630549,2022-23,21.0,81.0,265.0,0.168,0.19,0.581,553.0,0.3092224231464738,0.544,0.019891500904159132,0.545,0.06329113924050633,0.05786618444846293,0.1609403254972875
1628368,2022-23,25.0,75.0,185.0,0.017,0.111,0.599,2435.0,0.546611909650924,0.512,0.15071868583162218,0.324,0.1408624229979466,0.00944558521560575,0.07063655030800821
1629631,2022-23,25.0,80.0,221.0,0.021,0.112,0.563,2126.0,0.38664158043273755,0.461,0.13452492944496708,0.35,0.08043273753527752,0.00799623706491063,0.0936030103480715
1629001,2022-23,25.0,74.0,200.0,0.034,0.114,0.566,2150.0,0.30279069767441863,0.425,0.18744186046511627,0.39,0.03209302325581395,0.019069767441860466,0.08883720930232558
201599,2022-23,34.0,83.0,265.0,0.094,0.252,0.731,586.0,0.1962457337883959,0.765,0.0017064846416382253,1.0,0.03754266211604096,0.03924914675767918,0.12116040955631399
201942,2022-23,33.0,78.0,220.0,0.013,0.116,0.592,2682.0,0.48583146905294555,0.504,0.0529455630126771,0.324,0.17002237136465326,0.013422818791946308,0.06935123042505593
1629731,2022-23,26.0,81.0,228.0,0.023,0.146,0.55,892.0,0.1984304932735426,0.412,0.14237668161434977,0.354,0.016816143497757848,0.023542600896860985,0.09977578475336323
1629028,2022-23,24.0,84.0,250.0,0.084,0.247,0.617,2035.0,0.4358722358722359,0.589,0.011793611793611793,0.292,0.0746928746928747,0.026044226044226043,0.09336609336609336
1627749,2022-23,26.0,77.0,180.0,0.019,0.127,0.54,2693.0,0.48978834014110656,0.464,0.14370590419606388,0.344,0.05867062755291497,0.007055328629780914,0.03936130709246194
1626153,2022-23,31.0,77.0,185.0,0.05,0.097,0.581,1221.0,0.23832923832923833,0.474,0.09746109746109746,0.345,0.042588042588042586,0.013923013923013924,0.04832104832104832
1630166,2022-23,22.0,81.0,210.0,0.038,0.196,0.535,2020.0,0.2866336633663366,0.437,0.11485148514851486,0.297,0.060396039603960394,0.014356435643564357,0.10346534653465346
203471,2022-23,29.0,73.0,172.0,0.011,0.067,0.545,1986.0,0.32729103726082576,0.415,0.11329305135951662,0.329,0.10876132930513595,0.005035246727089627,0.07301107754279959
1628372,2022-23,25.0,74.0,205.0,0.018,0.093,0.475,1390.0,0.3251798561151079,0.412,0.07985611510791367,0.216,0.05611510791366906,0.017985611510791366,0.08776978417266187
1627884,2022-23,26.0,78.0,210.0,0.069,0.098,0.597,893.0,0.25755879059350506,0.5,0.08958566629339305,0.338,0.06942889137737962,0.04143337066069429,0.09630459126539753
201565,2022-23,34.0,75.0,200.0,0.022,0.082,0.463,338.0,0.47041420118343197,0.384,0.1863905325443787,0.302,0.03254437869822485,0.014792899408284023,0.05325443786982249
1628401,2022-23,28.0,76.0,190.0,0.023,0.098,0.604,2319.0,0.326865028029323,0.462,0.16860715825786976,0.381,0.0724450194049159,0.032772746873652434,0.07632600258732213
1630217,2022-23,25.0,77.0,215.0,0.022,0.123,0.606,1841.0,0.510048886474742,0.479,0.22107550244432372,0.408,0.09831613253666485,0.011950027159152634,0.08147745790331341
1626164,2022-23,26.0,77.0,206.0,0.025,0.105,0.601,1835.0,0.5814713896457766,0.494,0.17220708446866484,0.351,0.1667574931880109,0.009809264305177113,0.08664850136239782
1630170,2022-23,22.0,77.0,200.0,0.006,0.125,0.55,1178.0,0.5050933786078099,0.439,0.22580645161290322,0.387,0.06621392190152801,0.014431239388794566,0.04838709677419355
1628984,2022-23,28.0,73.0,195.0,0.013,0.081,0.552,2676.0,0.3221225710014948,0.37399999999999994,0.2526158445440957,0.35233333333333333,0.07324364723467862,0.01195814648729447,0.05904334828101644
203473,2022-23,33.0,82.0,245.0,0.075,0.231,0.577,852.0,0.3544600938967136,0.5323333333333333,0.09154929577464789,0.36833333333333335,0.07746478873239436,0.04460093896713615,0.176056338028169
1628415,2022-23,27.0,78.0,225.0,0.019,0.084,0.494,2214.0,0.44760614272809396,0.396,0.19828364950316169,0.326,0.05420054200542006,0.007226738934056007,0.10840108401084012
1627734,2022-23,27.0,85.0,240.0,0.096,0.275,0.668,2736.0,0.3428362573099415,0.615,0.03033625730994152,0.373,0.11878654970760234,0.01425438596491228,0.10197368421052631
1631230,2022-23,20.0,81.0,215.0,0.1,0.131,0.567,408.0,0.2107843137254902,0.535,0.00980392156862745,0.0,0.04411764705882353,0.04656862745098039,0.13725490196078433
1628378,2022-23,26.0,73.0,215.0,0.027,0.097,0.614,2432.0,0.5764802631578947,0.484,0.2611019736842105,0.386,0.13116776315789475,0.011101973684210526,0.06907894736842106
1628978,2022-23,26.0,76.0,203.0,0.041,0.123,0.593,1894.0,0.28511087645195354,0.435,0.19957761351636746,0.397,0.030623020063357972,0.005279831045406547,0.07022175290390707
1627827,2022-23,30.0,79.0,220.0,0.055,0.105,0.523,4018.0,0.24937779990044798,0.38599999999999995,0.16824290691886512,0.33266666666666667,0.022399203583872575,0.017919362867098058,0.07167745146839223
203926,2022-23,31.0,78.0,225.0,0.016,0.085,0.59,1314.0,0.3980213089802131,0.457,0.2267884322678843,0.413,0.04033485540334855,0.0045662100456621,0.0898021308980213
203110,2022-23,33.0,78.0,230.0,0.029,0.185,0.592,2298.0,0.206266318537859,0.527,0.05700609225413403,0.305,0.03350739773716275,0.02610966057441253,0.09965187119234116
1629234,2022-23,26.0,82.0,245.0,0.084,0.183,0.666,1584.0,0.21085858585858586,0.641,0.011363636363636364,0.389,0.052398989898989896,0.06439393939393939,0.10669191919191919
1630696,2022-23,25.0,75.0,203.0,0.012,0.132,0.475,317.0,0.28391167192429023,0.39200000000000007,0.11987381703470032,0.246,0.01892744479495268,0.025236593059936908,0.14511041009463724
1630613,2022-23,23.0,74.0,197.0,0.004,0.085,0.458,394.0,0.649746192893401,0.367,0.2817258883248731,0.36,0.04060913705583756,0.01015228426395939,0.0583756345177665
1629130,2022-23,29.0,79.0,215.0,0.012,0.094,0.534,690.0,0.34347826086956523,0.371,0.2782608695652174,0.328,0.042028985507246375,0.0,0.11159420289855072
203939,2022-23,31.0,82.0,240.0,0.106,0.12,0.738,1458.0,0.18449931412894377,0.732,0.003429355281207133,0.0,0.07681755829903979,0.01783264746227709,0.14334705075445817
1630700,2022-23,20.0,79.0,199.0,0.035,0.14,0.503,1042.0,0.19961612284069097,0.418,0.08253358925143954,0.314,0.02495201535508637,0.01055662188099808,0.09500959692898273
1628410,2022-23,27.0,76.0,196.0,0.019,0.086,0.597,736.0,0.3654891304347826,0.461,0.11820652173913043,0.356,0.13451086956521738,0.01358695652173913,0.11277173913043478
201569,2022-23,34.0,75.0,215.0,0.008,0.059,0.587,3931.0,0.33223098448232,0.44933333333333336,0.18112439582803358,0.38033333333333336,0.07224624777410328,0.01271940981938438,0.03968455863647927
1630647,2022-23,26.0,78.0,235.0,0.065,0.11,0.533,1290.0,0.35348837209302325,0.44533333333333336,0.13798449612403102,0.2773333333333333,0.07906976744186046,0.004651162790697674,0.14108527131782947
203095,2022-23,30.0,78.0,205.0,0.008,0.096,0.471,459.0,0.3616557734204793,0.337,0.24836601307189543,0.307,0.0392156862745098,0.006535947712418301,0.10021786492374728
1630596,2022-23,22.0,83.0,215.0,0.073,0.2,0.591,2715.0,0.3488029465930018,0.554,0.03756906077348066,0.216,0.07550644567219153,0.04383057090239411,0.08029465930018416
1626163,2022-23,30.0,84.0,240.0,0.029,0.207,0.635,470.0,0.2680851063829787,0.4586666666666666,0.14042553191489363,0.35733333333333334,0.059574468085106386,0.01702127659574468,0.09361702127659574
1628373,2022-23,24.0,76.0,200.0,0.011,0.086,0.461,608.0,0.21710526315789475,0.364,0.11019736842105263,0.254,0.03618421052631579,0.011513157894736841,0.1069078947368421
1630532,2022-23,21.0,82.0,220.0,0.027,0.098,0.589,2609.0,0.4285166730548103,0.485,0.1379839018781142,0.361,0.10387121502491375,0.006515906477577616,0.07014181678804139
1627832,2022-23,29.0,72.0,197.0,0.011,0.11,0.54,2535.0,0.4386587771203156,0.393,0.23905325443786982,0.342,0.10019723865877712,0.014990138067061143,0.07613412228796844
1627788,2022-23,25.0,79.0,202.0,0.017,0.099,0.552,353.0,0.31444759206798867,0.432,0.13031161473087818,0.391,0.07365439093484419,0.0084985835694051,0.05099150141643059
1629216,2022-23,27.0,74.0,200.0,0.016,0.071,0.533,1759.0,0.3223422399090392,0.402,0.19897669130187606,0.334,0.038658328595793066,0.0028425241614553724,0.08754974417282547
202066,2022-23,37.0,78.0,195.0,0.027,0.069,0.535,162.0,0.2777777777777778,0.4,0.16049382716049382,0.423,0.018518518518518517,0.012345679012345678,0.09259259259259259
1629726,2022-23,26.0,78.0,215.0,0.014,0.082,0.573,1372.0,0.29300291545189505,0.37833333333333335,0.26239067055393583,0.36400000000000005,0.06997084548104957,0.007288629737609329,0.09037900874635568
203914,2022-23,28.0,76.0,210.0,0.018,0.069,0.62,1184.0,0.2592905405405405,0.45,0.18412162162162163,0.431,0.022804054054054054,0.010135135135135136,0.0785472972972973
1627780,2022-23,30.0,74.0,195.0,0.069,0.121,0.701,735.0,0.18775510204081633,0.5953333333333334,0.0707482993197279,0.49100000000000005,0.0163265306122449,0.013605442176870748,0.11700680272108843
1629018,2022-23,24.0,77.0,209.0,0.013,0.073,0.56,2118.0,0.4414542020774315,0.433,0.21246458923512748,0.369,0.08120868744098206,0.0066100094428706326,0.04815864022662889
201588,2022-23,37.0,76.0,188.0,0.017,0.077,0.61,1666.0,0.1992797118847539,0.492,0.11404561824729892,0.39766666666666667,0.05042016806722689,0.007202881152460984,0.06602641056422569
1627777,2022-23,30.0,79.0,230.0,0.013,0.109,0.61,1512.0,0.33201058201058203,0.442,0.25396825396825395,0.401,0.025793650793650792,0.009259259259259259,0.0958994708994709
203507,2022-23,28.0,84.0,243.0,0.065,0.268,0.605,2024.0,0.6314229249011858,0.553,0.08448616600790514,0.275,0.24604743083003952,0.025197628458498024,0.09733201581027667
1629048,2022-23,23.0,83.0,250.0,0.123,0.167,0.582,914.0,0.2735229759299781,0.5486666666666666,0.05689277899343545,0.22799999999999998,0.05032822757111598,0.05689277899343545,0.1400437636761488
201609,2022-23,37.0,76.0,190.0,0.018,0.075,0.514,1740.0,0.3850574712643678,0.4116666666666667,0.16666666666666666,0.37433333333333335,0.035632183908045977,0.004597701149425287,0.07471264367816093
202330,2022-23,33.0,79.0,225.0,0.02,0.112,0.563,1577.0,0.3684210526315789,0.475,0.10145846544071022,0.325,0.0818008877615726,0.007609384908053266,0.04438807863031072
203476,2022-23,33.0,82.0,248.0,0.063,0.22,0.493,358.0,0.3268156424581006,0.385,0.20949720670391062,0.28,0.027932960893854747,0.03910614525139665,0.15921787709497207
1629684,2022-23,24.0,78.0,236.0,0.042,0.134,0.605,2045.0,0.23276283618581908,0.454,0.14229828850855747,0.395,0.045965770171149146,0.015158924205378973,0.0938875305623472
1628960,2022-23,27.0,76.0,198.0,0.03,0.082,0.612,1972.0,0.28245436105476673,0.44,0.18559837728194725,0.399,0.057809330628803245,0.007099391480730223,0.05933062880324544
1628977,2022-23,24.0,77.0,202.0,0.056,0.136,0.593,996.0,0.37650602409638556,0.573,0.02108433734939759,0.238,0.08734939759036145,0.01606425702811245,0.12449799196787148
